submission_id,ANorm_drug,ANorm_food,ANorm_matrix,ANorm_superhero,BNorm_drug,BNorm_food,BNorm_matrix,BNorm_superhero,age,comments,compare_drug,compare_food,compare_matrix,compare_superhero,education,experiment_duration,experiment_end_time,experiment_start_time,feedbackTime,gender,languages,options,prolific_pid,prolific_session_id,prolific_study_id,question,response,responseTime
1973,NA,NA,NA,less than 5,NA,NA,NA,less than 5,23,,NA,NA,NA,fewer,Graduated College,610436,1759915628027,1759915017591,NA,male,"English, Polish",NA,60bf28df4926a8b6391df575,68e62bf69469ecc145335525,68e625d20d644f9679c7d1c3,NA,NA,10703
1980,NA,NA,NA,NA,NA,NA,NA,NA,56,For the final set of questions I think you need an 'impossible to tell' option. I don't think anything could be inferred about the deck make up from Alison's comments.,,,,,Graduated College,567448,1759915974227,1759915406779,-1,male,English,Yes|No|I am not sure,609d81679bcff493c7d143de,68e62d7d79529af9d1527542,68e625d20d644f9679c7d1c3,Is it possible that Bob draws a violin card from his deck?,No,23589
1980,NA,NA,NA,NA,NA,NA,NA,NA,56,For the final set of questions I think you need an 'impossible to tell' option. I don't think anything could be inferred about the deck make up from Alison's comments.,,,,,Graduated College,567448,1759915974227,1759915406779,-1,male,English,Alice needs exactly 2 points to win.|Alice needs at least 1 point to win.,609d81679bcff493c7d143de,68e62d7d79529af9d1527542,68e625d20d644f9679c7d1c3,"In the previous question, what was the winning rule for Alice?",Alice needs at least 1 point to win.,5606
1980,NA,NA,NA,NA,NA,NA,NA,NA,56,For the final set of questions I think you need an 'impossible to tell' option. I don't think anything could be inferred about the deck make up from Alison's comments.,,,,,Graduated College,567448,1759915974227,1759915406779,-1,male,English,Yes|No|I am not sure,609d81679bcff493c7d143de,68e62d7d79529af9d1527542,68e625d20d644f9679c7d1c3,Does Alice know how many guitar cards Bob has in his deck?,Yes,2949
1980,NA,NA,NA,NA,NA,NA,NA,NA,56,For the final set of questions I think you need an 'impossible to tell' option. I don't think anything could be inferred about the deck make up from Alison's comments.,,,,,Graduated College,567448,1759915974227,1759915406779,NA,male,English,I drew the violin card.|Bob drew the guitar card.,609d81679bcff493c7d143de,68e62d7d79529af9d1527542,68e625d20d644f9679c7d1c3,I won because ,Bob drew the guitar card.,34670
1980,NA,NA,NA,NA,NA,NA,NA,NA,56,For the final set of questions I think you need an 'impossible to tell' option. I don't think anything could be inferred about the deck make up from Alison's comments.,,,,,Graduated College,567448,1759915974227,1759915406779,NA,male,English,I drew the party card.|Bob drew the game card.,609d81679bcff493c7d143de,68e62d7d79529af9d1527542,68e625d20d644f9679c7d1c3,I lost because ,I drew the party card.,13021
1980,NA,NA,NA,NA,NA,NA,NA,NA,56,For the final set of questions I think you need an 'impossible to tell' option. I don't think anything could be inferred about the deck make up from Alison's comments.,,,,,Graduated College,567448,1759915974227,1759915406779,NA,male,English,I drew the office worker card.|Bob drew the beer card.,609d81679bcff493c7d143de,68e62d7d79529af9d1527542,68e625d20d644f9679c7d1c3,I lost because ,I drew the office worker card.,19536
1980,NA,NA,NA,NA,NA,NA,NA,NA,56,For the final set of questions I think you need an 'impossible to tell' option. I don't think anything could be inferred about the deck make up from Alison's comments.,,,,,Graduated College,567448,1759915974227,1759915406779,NA,male,English,I drew the math card.|Bob drew the biology card.,609d81679bcff493c7d143de,68e62d7d79529af9d1527542,68e625d20d644f9679c7d1c3,I won because ,I drew the math card.,16603
1980,NA,NA,NA,5,NA,NA,NA,5,56,For the final set of questions I think you need an 'impossible to tell' option. I don't think anything could be inferred about the deck make up from Alison's comments.,,,,,Graduated College,567448,1759915974227,1759915406779,NA,male,English,NA,609d81679bcff493c7d143de,68e62d7d79529af9d1527542,68e625d20d644f9679c7d1c3,NA,NA,81864
1980,5,NA,NA,NA,5,NA,NA,NA,56,For the final set of questions I think you need an 'impossible to tell' option. I don't think anything could be inferred about the deck make up from Alison's comments.,,,,,Graduated College,567448,1759915974227,1759915406779,NA,male,English,NA,609d81679bcff493c7d143de,68e62d7d79529af9d1527542,68e625d20d644f9679c7d1c3,NA,NA,21094
1980,NA,NA,5,NA,NA,NA,5,NA,56,For the final set of questions I think you need an 'impossible to tell' option. I don't think anything could be inferred about the deck make up from Alison's comments.,,,,,Graduated College,567448,1759915974227,1759915406779,NA,male,English,NA,609d81679bcff493c7d143de,68e62d7d79529af9d1527542,68e625d20d644f9679c7d1c3,NA,NA,14607
1980,NA,5,NA,NA,NA,5,NA,NA,56,For the final set of questions I think you need an 'impossible to tell' option. I don't think anything could be inferred about the deck make up from Alison's comments.,,,,,Graduated College,567448,1759915974227,1759915406779,NA,male,English,NA,609d81679bcff493c7d143de,68e62d7d79529af9d1527542,68e625d20d644f9679c7d1c3,NA,NA,26825
1977,NA,NA,NA,NA,NA,NA,NA,NA,22,,NA,NA,NA,,Graduated High-school,413749,1759915885583,1759915471834,-1,female,English,Yes|No|I am not sure,6078493b4fbb5fd33b499ab7,68e62bc991ebe2c9114229bb,68e625d20d644f9679c7d1c3,Is it possible that Bob draws a violin card from his deck?,No,10571
1977,NA,NA,NA,NA,NA,NA,NA,NA,22,,NA,NA,NA,,Graduated High-school,413749,1759915885583,1759915471834,-1,female,English,Alice needs exactly 2 points to win.|Alice needs at least 1 point to win.,6078493b4fbb5fd33b499ab7,68e62bc991ebe2c9114229bb,68e625d20d644f9679c7d1c3,"In the previous question, what was the winning rule for Alice?",Alice needs at least 1 point to win.,3377
1977,NA,NA,NA,NA,NA,NA,NA,NA,22,,NA,NA,NA,,Graduated High-school,413749,1759915885583,1759915471834,-1,female,English,Yes|No|I am not sure,6078493b4fbb5fd33b499ab7,68e62bc991ebe2c9114229bb,68e625d20d644f9679c7d1c3,Does Alice know how many guitar cards Bob has in his deck?,No,9958
1977,NA,NA,NA,NA,NA,NA,NA,NA,22,,NA,NA,NA,,Graduated High-school,413749,1759915885583,1759915471834,NA,female,English,I drew the party card.|Bob drew the game card.,6078493b4fbb5fd33b499ab7,68e62bc991ebe2c9114229bb,68e625d20d644f9679c7d1c3,I lost because ,Bob drew the game card.,29716
1977,NA,NA,NA,NA,NA,NA,NA,NA,22,,NA,NA,NA,,Graduated High-school,413749,1759915885583,1759915471834,NA,female,English,I drew the violin card.|Bob drew the guitar card.,6078493b4fbb5fd33b499ab7,68e62bc991ebe2c9114229bb,68e625d20d644f9679c7d1c3,I won because ,I drew the violin card.,18728
1977,NA,NA,NA,NA,NA,NA,NA,NA,22,,NA,NA,NA,,Graduated High-school,413749,1759915885583,1759915471834,NA,female,English,I drew the math card.|Bob drew the biology card.,6078493b4fbb5fd33b499ab7,68e62bc991ebe2c9114229bb,68e625d20d644f9679c7d1c3,I won because ,I drew the math card.,17298
1977,NA,NA,NA,NA,NA,NA,NA,NA,22,,NA,NA,NA,,Graduated High-school,413749,1759915885583,1759915471834,NA,female,English,I drew the office worker card.|Bob drew the beer card.,6078493b4fbb5fd33b499ab7,68e62bc991ebe2c9114229bb,68e625d20d644f9679c7d1c3,I lost because ,Bob drew the beer card.,10260
1977,less than 5,NA,NA,NA,less than 5,NA,NA,NA,22,,same number,NA,NA,,Graduated High-school,413749,1759915885583,1759915471834,NA,female,English,NA,6078493b4fbb5fd33b499ab7,68e62bc991ebe2c9114229bb,68e625d20d644f9679c7d1c3,NA,NA,49080
1977,NA,NA,less than 5,NA,NA,NA,less than 5,NA,22,,NA,NA,same number,,Graduated High-school,413749,1759915885583,1759915471834,NA,female,English,NA,6078493b4fbb5fd33b499ab7,68e62bc991ebe2c9114229bb,68e625d20d644f9679c7d1c3,NA,NA,15932
1977,NA,less than 5,NA,NA,NA,less than 5,NA,NA,22,,NA,more,NA,,Graduated High-school,413749,1759915885583,1759915471834,NA,female,English,NA,6078493b4fbb5fd33b499ab7,68e62bc991ebe2c9114229bb,68e625d20d644f9679c7d1c3,NA,NA,40402
1977,NA,NA,NA,5,NA,NA,NA,less than 5,22,,NA,NA,NA,,Graduated High-school,413749,1759915885583,1759915471834,NA,female,English,NA,6078493b4fbb5fd33b499ab7,68e62bc991ebe2c9114229bb,68e625d20d644f9679c7d1c3,NA,NA,18219
1978,NA,NA,NA,NA,NA,NA,NA,NA,39,,NA,NA,NA,NA,Graduated College,964955,1759915938803,1759914973848,-1,male,English,Yes|No|I am not sure,5f5bb87a0093333445af65f2,68e62bc417afc054d6d779ad,68e625d20d644f9679c7d1c3,Is it possible that Bob draws a violin card from his deck?,No,8777
1978,NA,NA,NA,NA,NA,NA,NA,NA,39,,NA,NA,NA,NA,Graduated College,964955,1759915938803,1759914973848,-1,male,English,Alice needs exactly 2 points to win.|Alice needs at least 1 point to win.,5f5bb87a0093333445af65f2,68e62bc417afc054d6d779ad,68e625d20d644f9679c7d1c3,"In the previous question, what was the winning rule for Alice?",Alice needs at least 1 point to win.,31754
1978,NA,NA,NA,NA,NA,NA,NA,NA,39,,NA,NA,NA,NA,Graduated College,964955,1759915938803,1759914973848,-1,male,English,Yes|No|I am not sure,5f5bb87a0093333445af65f2,68e62bc417afc054d6d779ad,68e625d20d644f9679c7d1c3,Does Alice know how many guitar cards Bob has in his deck?,No,9492
1978,NA,NA,NA,NA,NA,NA,NA,NA,39,,NA,NA,NA,NA,Graduated College,964955,1759915938803,1759914973848,NA,male,English,I drew the office worker card.|Bob drew the beer card.,5f5bb87a0093333445af65f2,68e62bc417afc054d6d779ad,68e625d20d644f9679c7d1c3,I lost because ,Bob drew the beer card.,36723
1978,NA,NA,NA,NA,NA,NA,NA,NA,39,,NA,NA,NA,NA,Graduated College,964955,1759915938803,1759914973848,NA,male,English,I drew the violin card.|Bob drew the guitar card.,5f5bb87a0093333445af65f2,68e62bc417afc054d6d779ad,68e625d20d644f9679c7d1c3,I won because ,I drew the violin card.,31331
1978,NA,NA,NA,NA,NA,NA,NA,NA,39,,NA,NA,NA,NA,Graduated College,964955,1759915938803,1759914973848,NA,male,English,I drew the party card.|Bob drew the game card.,5f5bb87a0093333445af65f2,68e62bc417afc054d6d779ad,68e625d20d644f9679c7d1c3,I lost because ,I drew the party card.,37485
1978,NA,NA,NA,NA,NA,NA,NA,NA,39,,NA,NA,NA,NA,Graduated College,964955,1759915938803,1759914973848,NA,male,English,I drew the math card.|Bob drew the biology card.,5f5bb87a0093333445af65f2,68e62bc417afc054d6d779ad,68e625d20d644f9679c7d1c3,I won because ,Bob drew the biology card.,97213
1978,NA,NA,NA,less than 5,NA,NA,NA,less than 5,39,,NA,NA,NA,fewer,Graduated College,964955,1759915938803,1759914973848,NA,male,English,NA,5f5bb87a0093333445af65f2,68e62bc417afc054d6d779ad,68e625d20d644f9679c7d1c3,NA,NA,66430
1978,NA,NA,more than 5,NA,NA,NA,more than 5,NA,39,,NA,NA,more,NA,Graduated College,964955,1759915938803,1759914973848,NA,male,English,NA,5f5bb87a0093333445af65f2,68e62bc417afc054d6d779ad,68e625d20d644f9679c7d1c3,NA,NA,71051
1978,NA,less than 5,NA,NA,NA,less than 5,NA,NA,39,,NA,fewer,NA,NA,Graduated College,964955,1759915938803,1759914973848,NA,male,English,NA,5f5bb87a0093333445af65f2,68e62bc417afc054d6d779ad,68e625d20d644f9679c7d1c3,NA,NA,161130
1978,more than 5,NA,NA,NA,more than 5,NA,NA,NA,39,,more,NA,NA,NA,Graduated College,964955,1759915938803,1759914973848,NA,male,English,NA,5f5bb87a0093333445af65f2,68e62bc417afc054d6d779ad,68e625d20d644f9679c7d1c3,NA,NA,36988
1981,NA,NA,NA,NA,NA,NA,NA,NA,32,None,,,,,Graduated College,573433,1759916019538,1759915446105,-1,female,English,Yes|No|I am not sure,67e069199f5b036960b0cc5f,68e62daff4994dcaae70f7ba,68e625d20d644f9679c7d1c3,Is it possible that Bob draws a violin card from his deck?,I am not sure,28728
1981,NA,NA,NA,NA,NA,NA,NA,NA,32,None,,,,,Graduated College,573433,1759916019538,1759915446105,-1,female,English,Alice needs exactly 2 points to win.|Alice needs at least 1 point to win.,67e069199f5b036960b0cc5f,68e62daff4994dcaae70f7ba,68e625d20d644f9679c7d1c3,"In the previous question, what was the winning rule for Alice?",Alice needs at least 1 point to win.,4823
1981,NA,NA,NA,NA,NA,NA,NA,NA,32,None,,,,,Graduated College,573433,1759916019538,1759915446105,-1,female,English,Yes|No|I am not sure,67e069199f5b036960b0cc5f,68e62daff4994dcaae70f7ba,68e625d20d644f9679c7d1c3,Does Alice know how many guitar cards Bob has in his deck?,No,4161
1981,NA,NA,NA,NA,NA,NA,NA,NA,32,None,,,,,Graduated College,573433,1759916019538,1759915446105,NA,female,English,I drew the violin card.|Bob drew the guitar card.,67e069199f5b036960b0cc5f,68e62daff4994dcaae70f7ba,68e625d20d644f9679c7d1c3,I won because ,I drew the violin card.,31946
1981,NA,NA,NA,NA,NA,NA,NA,NA,32,None,,,,,Graduated College,573433,1759916019538,1759915446105,NA,female,English,I drew the party card.|Bob drew the game card.,67e069199f5b036960b0cc5f,68e62daff4994dcaae70f7ba,68e625d20d644f9679c7d1c3,I lost because ,Bob drew the game card.,18010
1981,NA,NA,NA,NA,NA,NA,NA,NA,32,None,,,,,Graduated College,573433,1759916019538,1759915446105,NA,female,English,I drew the office worker card.|Bob drew the beer card.,67e069199f5b036960b0cc5f,68e62daff4994dcaae70f7ba,68e625d20d644f9679c7d1c3,I lost because ,Bob drew the beer card.,16074
1981,NA,NA,NA,NA,NA,NA,NA,NA,32,None,,,,,Graduated College,573433,1759916019538,1759915446105,NA,female,English,I drew the math card.|Bob drew the biology card.,67e069199f5b036960b0cc5f,68e62daff4994dcaae70f7ba,68e625d20d644f9679c7d1c3,I won because ,I drew the math card.,10128
1981,NA,NA,more than 5,NA,NA,NA,less than 5,NA,32,None,,,,,Graduated College,573433,1759916019538,1759915446105,NA,female,English,NA,67e069199f5b036960b0cc5f,68e62daff4994dcaae70f7ba,68e625d20d644f9679c7d1c3,NA,NA,40495
1981,NA,NA,NA,less than 5,NA,NA,NA,more than 5,32,None,,,,,Graduated College,573433,1759916019538,1759915446105,NA,female,English,NA,67e069199f5b036960b0cc5f,68e62daff4994dcaae70f7ba,68e625d20d644f9679c7d1c3,NA,NA,27112
1981,less than 5,NA,NA,NA,more than 5,NA,NA,NA,32,None,,,,,Graduated College,573433,1759916019538,1759915446105,NA,female,English,NA,67e069199f5b036960b0cc5f,68e62daff4994dcaae70f7ba,68e625d20d644f9679c7d1c3,NA,NA,35615
1981,NA,less than 5,NA,NA,NA,more than 5,NA,NA,32,None,,,,,Graduated College,573433,1759916019538,1759915446105,NA,female,English,NA,67e069199f5b036960b0cc5f,68e62daff4994dcaae70f7ba,68e625d20d644f9679c7d1c3,NA,NA,32474
1982,NA,NA,NA,NA,NA,NA,NA,NA,78,I am 79 on 26 October,NA,NA,NA,,Graduated High-school,1001703,1759916291806,1759915290103,-1,female,English,Yes|No|I am not sure,60b94f837bfda8b1977feef0,68e62d0e39d1115192b17ebc,68e625d20d644f9679c7d1c3,Is it possible that Bob draws a violin card from his deck?,No,25476
1982,NA,NA,NA,NA,NA,NA,NA,NA,78,I am 79 on 26 October,NA,NA,NA,,Graduated High-school,1001703,1759916291806,1759915290103,-1,female,English,Alice needs exactly 2 points to win.|Alice needs at least 1 point to win.,60b94f837bfda8b1977feef0,68e62d0e39d1115192b17ebc,68e625d20d644f9679c7d1c3,"In the previous question, what was the winning rule for Alice?",Alice needs at least 1 point to win.,11548
1982,NA,NA,NA,NA,NA,NA,NA,NA,78,I am 79 on 26 October,NA,NA,NA,,Graduated High-school,1001703,1759916291806,1759915290103,-1,female,English,Yes|No|I am not sure,60b94f837bfda8b1977feef0,68e62d0e39d1115192b17ebc,68e625d20d644f9679c7d1c3,Does Alice know how many guitar cards Bob has in his deck?,Yes,5308
1982,NA,NA,NA,NA,NA,NA,NA,NA,78,I am 79 on 26 October,NA,NA,NA,,Graduated High-school,1001703,1759916291806,1759915290103,NA,female,English,I drew the office worker card.|Bob drew the beer card.,60b94f837bfda8b1977feef0,68e62d0e39d1115192b17ebc,68e625d20d644f9679c7d1c3,I lost because ,Bob drew the beer card.,65180
1982,NA,NA,NA,NA,NA,NA,NA,NA,78,I am 79 on 26 October,NA,NA,NA,,Graduated High-school,1001703,1759916291806,1759915290103,NA,female,English,I drew the party card.|Bob drew the game card.,60b94f837bfda8b1977feef0,68e62d0e39d1115192b17ebc,68e625d20d644f9679c7d1c3,I lost because ,Bob drew the game card.,90899
1982,NA,NA,NA,NA,NA,NA,NA,NA,78,I am 79 on 26 October,NA,NA,NA,,Graduated High-school,1001703,1759916291806,1759915290103,NA,female,English,I drew the math card.|Bob drew the biology card.,60b94f837bfda8b1977feef0,68e62d0e39d1115192b17ebc,68e625d20d644f9679c7d1c3,I won because ,I drew the math card.,79297
1982,NA,NA,NA,NA,NA,NA,NA,NA,78,I am 79 on 26 October,NA,NA,NA,,Graduated High-school,1001703,1759916291806,1759915290103,NA,female,English,I drew the violin card.|Bob drew the guitar card.,60b94f837bfda8b1977feef0,68e62d0e39d1115192b17ebc,68e625d20d644f9679c7d1c3,I won because ,I drew the violin card.,30366
1982,more than 5,NA,NA,NA,more than 5,NA,NA,NA,78,I am 79 on 26 October,more,NA,NA,,Graduated High-school,1001703,1759916291806,1759915290103,NA,female,English,NA,60b94f837bfda8b1977feef0,68e62d0e39d1115192b17ebc,68e625d20d644f9679c7d1c3,NA,NA,108701
1982,NA,less than 5,NA,NA,NA,less than 5,NA,NA,78,I am 79 on 26 October,NA,fewer,NA,,Graduated High-school,1001703,1759916291806,1759915290103,NA,female,English,NA,60b94f837bfda8b1977feef0,68e62d0e39d1115192b17ebc,68e625d20d644f9679c7d1c3,NA,NA,106257
1982,NA,NA,NA,more than 5,NA,NA,NA,less than 5,78,I am 79 on 26 October,NA,NA,NA,,Graduated High-school,1001703,1759916291806,1759915290103,NA,female,English,NA,60b94f837bfda8b1977feef0,68e62d0e39d1115192b17ebc,68e625d20d644f9679c7d1c3,NA,NA,58920
1982,NA,NA,more than 5,NA,NA,NA,more than 5,NA,78,I am 79 on 26 October,NA,NA,more,,Graduated High-school,1001703,1759916291806,1759915290103,NA,female,English,NA,60b94f837bfda8b1977feef0,68e62d0e39d1115192b17ebc,68e625d20d644f9679c7d1c3,NA,NA,55661
1954,NA,NA,NA,NA,NA,NA,NA,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,-1,male,English,Yes|No|I am not sure,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,Is it possible that Bob draws a violin card from his deck?,No,107694
1954,NA,NA,NA,NA,NA,NA,NA,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,-1,male,English,Alice needs exactly 2 points to win.|Alice needs at least 1 point to win.,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,"In the previous question, what was the winning rule for Alice?",Alice needs at least 1 point to win.,3880
1954,NA,NA,NA,NA,NA,NA,NA,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,-1,male,English,Yes|No|I am not sure,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,Does Alice know how many guitar cards Bob has in his deck?,No,2811
1954,NA,NA,NA,NA,NA,NA,NA,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,NA,male,English,I drew the party card.|Bob drew the game card.,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,I lost because ,I drew the party card.,25676
1954,NA,NA,NA,NA,NA,NA,NA,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,NA,male,English,I drew the violin card.|Bob drew the guitar card.,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,I won because ,I drew the violin card.,19663
1954,NA,NA,NA,NA,NA,NA,NA,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,NA,male,English,I drew the office worker card.|Bob drew the beer card.,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,I lost because ,I drew the office worker card.,46542
1954,NA,NA,NA,NA,NA,NA,NA,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,NA,male,English,I drew the math card.|Bob drew the biology card.,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,I won because ,I drew the math card.,130133
1954,NA,NA,NA,more than 5,NA,NA,NA,more than 5,38,,NA,,,same number,Graduated College,1095207,1759493334149,1759492238942,NA,male,English,NA,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,NA,NA,217959
1954,more than 5,NA,NA,NA,more than 5,NA,NA,NA,38,,same number,,,NA,Graduated College,1095207,1759493334149,1759492238942,NA,male,English,NA,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,NA,NA,72889
1954,NA,less than 5,NA,NA,NA,more than 5,NA,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,NA,male,English,NA,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,NA,NA,8599
1954,NA,NA,more than 5,NA,NA,NA,less than 5,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,NA,male,English,NA,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,NA,NA,10736
